,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,AGE_YEARS,YEARS_EMPLOYED,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,GoodBorrower,Employed_period
27178,5113743,0,1,1,2,39.88767123,4.032876712,1,8,2,1,4
27179,5113744,0,1,1,2,39.88767123,4.032876712,1,8,2,1,4
27180,5113745,0,1,1,2,39.88767123,4.032876712,1,8,2,1,4
27181,5113746,0,1,1,2,39.88767123,4.032876712,1,8,2,1,4
27182,5113748,1,1,4,1,39.15342466,5.446575342,0,8,3,1,5
27183,5113749,1,1,4,1,39.15342466,5.446575342,0,8,3,1,5
27184,5113750,1,1,4,1,39.15342466,5.446575342,0,8,3,1,5
27185,5113751,1,1,4,1,39.15342466,5.446575342,0,8,3,1,5
27186,5113754,1,1,1,1,53.10958904,18.28767123,1,8,2,1,18
27187,5113757,0,1,4,1,29.57808219,5.364383562,0,14,3,0,5
27188,5113758,0,1,4,1,29.57808219,5.364383562,0,14,3,0,5
27189,5113759,0,1,4,1,29.57808219,5.364383562,0,14,3,1,5
27190,5113760,0,1,4,1,29.57808219,5.364383562,0,14,3,0,5
27191,5113761,1,1,4,1,30.5369863,3.950684932,0,18,3,0,4
27192,5113763,0,1,1,3,37.09041096,5.531506849,0,8,1,1,6
27193,5113766,0,1,4,1,41.86575342,0.695890411,0,18,3,1,1
27194,5113768,0,1,4,1,41.86575342,0.695890411,0,18,3,1,1
27195,5113769,0,1,4,1,41.86575342,0.695890411,0,18,3,1,1
27196,5113771,0,1,4,1,46.35616438,-1000.665753,0,18,3,1,0
27197,5113772,0,1,4,1,46.35616438,-1000.665753,0,18,3,1,0
27198,5113773,0,1,4,1,46.35616438,-1000.665753,0,18,3,0,0
27199,5113774,0,1,1,1,55.76712329,-1000.665753,1,18,2,1,0
27200,5113775,0,1,1,1,55.76712329,-1000.665753,1,18,2,1,0
27201,5113776,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27202,5113777,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27203,5113778,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27204,5113779,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27205,5113780,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27206,5113781,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27207,5113782,1,1,1,1,37.72876712,5.698630137,0,3,3,1,6
27208,5113783,1,1,1,1,50.30684932,5.865753425,0,11,2,1,6
27209,5113784,1,1,1,1,50.30684932,5.865753425,0,11,2,1,6
27210,5113785,1,1,1,1,50.30684932,5.865753425,0,11,2,0,6
27211,5113791,1,1,1,1,50.30684932,5.865753425,0,11,2,1,6
27212,5113814,0,1,4,1,32.6739726,3.194520548,0,2,3,1,3
27213,5113815,0,1,1,0,45.17808219,7.534246575,0,6,2,1,8
27214,5113816,0,1,1,0,45.17808219,7.534246575,0,6,2,1,8
27215,5113817,0,1,1,0,45.17808219,7.534246575,0,6,2,1,8
27216,5113818,0,1,1,0,45.17808219,7.534246575,0,6,2,1,8
27217,5113819,1,0,1,3,24.92328767,0.361643836,0,10,1,1,0
27218,5113820,1,0,1,3,24.92328767,0.361643836,0,10,1,0,0
27219,5113821,1,0,1,3,24.92328767,0.361643836,0,10,1,1,0
27220,5113824,0,1,1,1,55.24109589,0.610958904,0,3,2,1,1
27221,5113825,0,1,1,1,55.24109589,0.610958904,0,3,2,1,1
27222,5113826,0,1,1,1,55.24109589,0.610958904,0,3,2,1,1
27223,5113827,0,1,1,1,55.24109589,0.610958904,0,3,2,0,1
27224,5113828,0,1,1,1,55.24109589,0.610958904,0,3,2,0,1
27225,5113829,0,1,1,1,55.24109589,0.610958904,0,3,2,1,1
27226,5113830,0,1,1,1,55.24109589,0.610958904,0,3,2,1,1
27227,5113831,0,1,1,1,55.24109589,0.610958904,0,3,2,1,1
27228,5113833,0,1,1,1,32.58630137,3.030136986,0,18,2,0,3
27229,5113834,0,1,1,1,23.18082192,4.364383562,0,4,2,1,4
27230,5113835,0,1,1,1,24.55068493,2.528767123,1,3,2,0,3
27231,5113836,0,1,1,1,24.55068493,2.528767123,1,3,2,1,3
27232,5113837,0,1,1,1,24.55068493,2.528767123,1,3,2,1,3
27233,5113838,0,1,1,1,24.55068493,2.528767123,1,3,2,0,3
27234,5113839,0,1,1,1,24.55068493,2.528767123,1,3,2,1,3
27235,5113840,0,1,1,1,24.55068493,2.528767123,1,3,2,0,3
27236,5113841,0,1,1,1,24.55068493,2.528767123,1,3,2,0,3
27237,5113842,0,1,1,1,24.55068493,2.528767123,1,3,2,1,3
27238,5113844,0,1,4,1,60.48767123,-1000.665753,0,18,2,1,0
27239,5113845,0,1,4,1,60.48767123,-1000.665753,0,18,2,1,0
27240,5113847,0,1,4,4,54.49315068,6.531506849,0,6,1,1,7
27241,5113848,0,1,4,4,54.49315068,6.531506849,0,6,1,1,7
27242,5113850,1,1,4,0,22.90958904,1.947945205,1,14,2,1,2
27243,5113851,1,1,4,0,22.90958904,1.947945205,1,14,2,1,2
27244,5113852,1,1,4,0,22.90958904,1.947945205,1,14,2,1,2
27245,5113853,0,0,4,3,41.98082192,22.71232877,0,8,1,1,23
27246,5113854,0,0,4,3,41.98082192,22.71232877,0,8,1,0,23
27247,5113855,0,0,4,3,41.98082192,22.71232877,0,8,1,1,23
27248,5113856,0,0,4,3,41.98082192,22.71232877,0,8,1,1,23
27249,5113857,0,0,4,3,41.98082192,22.71232877,0,8,1,1,23
27250,5113866,0,0,4,1,44.15068493,2.698630137,0,14,2,0,3
27251,5113867,0,0,4,1,44.15068493,2.698630137,0,14,2,0,3
27252,5113868,0,0,4,1,44.15068493,2.698630137,0,14,2,1,3
27253,5113869,0,0,4,1,44.15068493,2.698630137,0,14,2,1,3
27254,5113870,0,0,4,1,44.15068493,2.698630137,0,14,2,1,3
27255,5113871,0,0,4,1,44.15068493,2.698630137,0,14,2,1,3
27256,5113872,0,0,4,1,44.15068493,2.698630137,0,14,2,0,3
27257,5113873,0,0,4,1,44.15068493,2.698630137,0,14,2,1,3
27258,5113874,0,0,4,1,44.15068493,2.698630137,0,14,2,1,3
27259,5113875,0,0,1,1,44.65753425,8.619178082,0,14,2,1,9
27260,5113880,0,0,1,1,37.60821918,14.28767123,0,10,4,1,14
27261,5113881,0,0,1,1,37.60821918,14.28767123,0,10,4,1,14
27262,5113883,0,0,1,1,37.60821918,14.28767123,0,10,4,0,14
27263,5113884,0,0,1,1,37.60821918,14.28767123,0,10,4,1,14
27264,5113885,0,0,1,1,37.60821918,14.28767123,0,10,4,0,14
27265,5113888,1,0,4,1,52.98630137,11.20273973,1,16,2,1,11
27266,5113889,1,0,4,1,52.98630137,11.20273973,1,16,2,1,11
27267,5113890,1,0,4,1,52.98630137,11.20273973,1,16,2,1,11
27268,5113893,1,0,4,1,52.98630137,11.20273973,1,16,2,1,11
27269,5113894,1,0,4,1,52.98630137,11.20273973,1,16,2,0,11
27270,5113895,1,0,4,1,52.98630137,11.20273973,1,16,2,0,11
27271,5113896,1,0,4,1,52.98630137,11.20273973,1,16,2,1,11
27272,5113897,1,0,4,1,52.98630137,11.20273973,1,16,2,1,11
27273,5113899,0,0,4,1,52.39452055,13.8739726,0,8,2,0,14
27274,5113900,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27275,5113902,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27276,5113903,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27277,5113904,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27278,5113905,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27279,5113906,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27280,5113907,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27281,5113908,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27282,5113909,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27283,5113910,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27284,5113911,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27285,5113912,0,0,4,1,52.39452055,13.8739726,0,8,2,1,14
27286,5113915,0,0,1,1,55.73424658,5.035616438,0,18,2,0,5
27287,5113916,0,0,1,1,55.73424658,5.035616438,0,18,2,1,5
27288,5113917,0,0,1,1,55.73424658,5.035616438,0,18,2,0,5
27289,5113918,0,0,1,1,55.73424658,5.035616438,0,18,2,1,5
27290,5113921,0,0,4,3,64.32328767,-1000.665753,0,18,1,0,0
27291,5113922,0,0,4,3,64.32328767,-1000.665753,0,18,1,1,0
27292,5113923,0,0,4,3,64.32328767,-1000.665753,0,18,1,0,0
27293,5113924,0,0,4,3,64.32328767,-1000.665753,0,18,1,1,0
27294,5113925,0,0,4,3,64.32328767,-1000.665753,0,18,1,0,0
27295,5113926,0,0,4,3,64.32328767,-1000.665753,0,18,1,1,0
27296,5113927,0,0,4,3,64.32328767,-1000.665753,0,18,1,1,0
27297,5113929,0,0,2,3,43.13424658,11.95890411,1,18,1,1,12
27298,5113931,0,0,2,3,43.13424658,11.95890411,1,18,1,1,12
27299,5113932,0,0,2,3,43.13424658,11.95890411,1,18,1,1,12
27300,5113933,0,0,4,4,63.75616438,-1000.665753,0,18,1,0,0
27301,5113934,1,0,4,1,47.5890411,23.13150685,0,18,2,1,23
27302,5113935,1,0,4,1,47.5890411,23.13150685,0,18,2,0,23
27303,5113936,1,0,4,1,47.5890411,23.13150685,0,18,2,1,23
27304,5113937,1,0,4,1,47.5890411,23.13150685,0,18,2,0,23
27305,5113938,1,0,4,1,47.5890411,23.13150685,0,18,2,1,23
27306,5113942,1,0,4,1,47.5890411,23.13150685,0,18,2,0,23
27307,5113946,0,0,4,1,35.01917808,0.61369863,0,8,4,1,1
27308,5113947,0,0,4,1,35.01917808,0.61369863,0,8,4,1,1
27309,5113948,0,0,4,1,35.01917808,0.61369863,0,8,4,1,1
27310,5113952,1,0,4,0,37.05205479,5.953424658,0,8,4,1,6
27311,5113953,1,0,1,2,35.7369863,4.78630137,0,10,1,1,5
27312,5113954,0,0,4,1,46.86027397,8.284931507,0,3,2,1,8
27313,5113955,0,0,4,1,46.86027397,8.284931507,0,3,2,1,8
27314,5113956,0,0,4,1,46.86027397,8.284931507,0,3,2,1,8
27315,5113957,0,0,4,1,46.86027397,8.284931507,0,3,2,1,8
27316,5113958,0,0,4,1,46.86027397,8.284931507,0,3,2,1,8
27317,5113959,0,0,4,3,37.26575342,3.78630137,0,4,1,0,4
27318,5113960,0,0,4,3,37.26575342,3.78630137,0,4,1,1,4
27319,5113961,1,0,2,3,23.45205479,0.865753425,0,10,1,1,1
27320,5113962,1,0,2,3,23.45205479,0.865753425,0,10,1,1,1
27321,5113963,1,0,2,3,23.45205479,0.865753425,0,10,1,0,1
27322,5113964,1,0,2,3,23.45205479,0.865753425,0,10,1,0,1
27323,5113965,1,0,2,3,23.45205479,0.865753425,0,10,1,0,1
27324,5113966,1,0,2,3,23.45205479,0.865753425,0,10,1,1,1
27325,5113967,1,0,2,3,23.45205479,0.865753425,0,10,1,1,1
27326,5113968,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27327,5113969,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27328,5113970,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27329,5113972,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27330,5113973,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27331,5113974,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27332,5113975,1,0,4,1,45.30958904,10.5369863,0,10,3,1,11
27333,5113976,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27334,5113977,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27335,5113978,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27336,5113979,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27337,5113980,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27338,5113981,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27339,5113982,1,0,2,1,32.75342466,2.446575342,1,8,2,0,2
27340,5113983,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27341,5113984,1,0,2,1,32.75342466,2.446575342,1,8,2,1,2
27342,5113986,0,0,4,0,33.06575342,5.367123288,0,9,2,1,5
27343,5113987,1,0,4,1,53.38082192,18.62465753,0,10,2,1,19
27344,5113988,1,0,4,1,53.38082192,18.62465753,0,10,2,1,19
27345,5113989,1,0,4,1,53.38082192,18.62465753,0,10,2,1,19
27346,5113990,1,0,4,1,53.38082192,18.62465753,0,10,2,1,19
27347,5113992,0,0,4,1,36.83835616,7.452054795,0,14,4,0,7
27348,5113993,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27349,5113994,0,0,4,1,36.83835616,7.452054795,0,14,4,0,7
27350,5113995,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27351,5113996,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27352,5113997,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27353,5113998,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27354,5113999,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27355,5114000,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27356,5114001,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27357,5114002,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27358,5114003,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27359,5114004,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27360,5114005,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27361,5114006,0,0,4,1,36.83835616,7.452054795,0,14,4,0,7
27362,5114007,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27363,5114008,0,0,4,1,36.83835616,7.452054795,0,14,4,0,7
27364,5114009,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27365,5114010,0,0,4,1,36.83835616,7.452054795,0,14,4,1,7
27366,5114014,1,0,4,3,22.2109589,2.698630137,0,4,1,1,3
27367,5114015,1,0,4,3,22.2109589,2.698630137,0,4,1,0,3
27368,5114016,1,0,4,3,22.2109589,2.698630137,0,4,1,1,3
27369,5114017,1,0,1,1,26.48493151,2.783561644,0,8,2,1,3
27370,5114018,1,0,1,1,26.48493151,2.783561644,0,8,2,1,3
27371,5114019,1,0,1,1,26.48493151,2.783561644,0,8,2,1,3
27372,5114020,1,0,1,1,26.48493151,2.783561644,0,8,2,1,3
27373,5114021,1,0,1,1,26.48493151,2.783561644,0,8,2,0,3
27374,5114026,0,0,1,1,40.16712329,15.1260274,0,18,2,0,15
27375,5114028,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27376,5114029,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27377,5114030,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27378,5114031,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27379,5114032,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27380,5114033,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27381,5114034,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27382,5114035,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27383,5114037,0,0,1,1,40.16712329,15.1260274,0,18,2,0,15
27384,5114038,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27385,5114039,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27386,5114040,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27387,5114041,0,0,1,1,40.16712329,15.1260274,0,18,2,0,15
27388,5114042,0,0,1,1,40.16712329,15.1260274,0,18,2,0,15
27389,5114043,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27390,5114044,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27391,5114045,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27392,5114046,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27393,5114047,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27394,5114048,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27395,5114049,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27396,5114050,0,0,1,1,40.16712329,15.1260274,0,18,2,1,15
27397,5114052,0,0,4,1,51.62739726,21.54520548,0,18,2,0,22
27398,5114056,0,0,1,2,47.03561644,6.701369863,0,14,1,1,7
27399,5114057,0,0,1,2,47.03561644,6.701369863,0,14,1,1,7
27400,5114059,0,0,1,2,47.03561644,6.701369863,0,14,1,1,7
27401,5114060,1,0,1,1,49.12876712,10.95616438,0,18,3,1,11
27402,5114061,1,0,1,1,49.12876712,10.95616438,0,18,3,1,11
27403,5114062,1,0,1,1,49.12876712,10.95616438,0,18,3,1,11
27404,5114063,1,0,1,1,49.12876712,10.95616438,0,18,3,1,11
27405,5114064,0,0,4,1,39.28493151,0.865753425,0,3,2,1,1
27406,5114065,0,0,4,1,39.28493151,0.865753425,0,3,2,1,1
27407,5114067,0,0,4,1,39.28493151,0.865753425,0,3,2,1,1
27408,5114068,0,0,4,1,39.28493151,0.865753425,0,3,2,1,1
27409,5114069,0,0,4,1,39.28493151,0.865753425,0,3,2,1,1
27410,5114070,0,0,4,1,39.28493151,0.865753425,0,3,2,1,1
27411,5114071,0,0,4,1,41.74794521,2.783561644,0,14,2,1,3
27412,5114072,0,0,4,1,41.74794521,2.783561644,0,14,2,1,3
27413,5114073,1,0,4,1,30.05205479,0.446575342,1,8,4,1,0
27414,5114074,1,0,4,1,30.05205479,0.446575342,1,8,4,1,0
27415,5114075,1,0,4,1,30.05205479,0.446575342,1,8,4,1,0
27416,5114076,1,0,4,1,30.05205479,0.446575342,1,8,4,1,0
27417,5114077,1,0,4,1,30.05205479,0.446575342,1,8,4,1,0
27418,5114078,1,0,4,1,30.05205479,0.446575342,1,8,4,1,0
27419,5114079,0,0,4,1,36.31506849,6.367123288,0,14,2,1,6
27420,5114080,0,0,4,1,36.31506849,6.367123288,0,14,2,1,6
27421,5114082,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27422,5114083,0,0,4,1,44.15890411,5.367123288,0,18,3,0,5
27423,5114084,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27424,5114085,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27425,5114086,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27426,5114087,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27427,5114088,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27428,5114089,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27429,5114090,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27430,5114091,0,0,4,1,44.15890411,5.367123288,0,18,3,1,5
27431,5114092,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27432,5114094,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27433,5114098,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27434,5114099,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27435,5114100,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27436,5114101,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27437,5114102,1,0,3,1,36.27671233,1.194520548,0,8,2,1,1
27438,5114104,0,0,1,1,65.05753425,-1000.665753,0,18,2,1,0
27439,5114106,0,0,4,1,42.06849315,10.95616438,0,14,2,1,11
27440,5114107,0,0,4,1,42.06849315,10.95616438,0,14,2,0,11
27441,5114108,0,0,4,1,42.06849315,10.95616438,0,14,2,0,11
27442,5114109,0,0,4,1,42.06849315,10.95616438,0,14,2,1,11
27443,5114112,1,0,4,2,46.72328767,1.950684932,0,16,1,1,2
27444,5114113,1,0,4,2,46.72328767,1.950684932,0,16,1,1,2
27445,5114114,1,0,4,2,46.72328767,1.950684932,0,16,1,0,2
27446,5114116,1,0,4,2,46.72328767,1.950684932,0,16,1,1,2
27447,5114117,0,0,4,1,65.07123288,-1000.665753,0,18,2,1,0
27448,5114118,0,0,4,1,65.07123288,-1000.665753,0,18,2,0,0
27449,5114119,0,0,4,1,65.07123288,-1000.665753,0,18,2,0,0
27450,5114120,0,0,4,1,65.07123288,-1000.665753,0,18,2,1,0
27451,5114121,0,0,4,1,65.07123288,-1000.665753,0,18,2,0,0
27452,5114122,0,0,4,1,65.07123288,-1000.665753,0,18,2,1,0
27453,5114123,0,0,4,1,65.07123288,-1000.665753,0,18,2,1,0
27454,5114124,0,0,4,1,31.39452055,2.865753425,0,3,3,1,3
27455,5114125,0,0,4,1,31.39452055,2.865753425,0,3,3,1,3
27456,5114126,0,0,4,1,31.39452055,2.865753425,0,3,3,1,3
27457,5114127,0,0,4,1,31.39452055,2.865753425,0,3,3,1,3
27458,5114128,0,0,4,1,31.39452055,2.865753425,0,3,3,1,3
27459,5114138,0,0,4,1,30.61917808,7.956164384,0,8,4,1,8
27460,5114139,1,0,4,1,56.47123288,-1000.665753,0,18,2,1,0
27461,5114140,1,0,4,1,56.47123288,-1000.665753,0,18,2,1,0
27462,5114142,1,0,4,1,56.47123288,-1000.665753,0,18,2,1,0
27463,5114143,1,0,4,1,56.47123288,-1000.665753,0,18,2,0,0
27464,5114144,1,0,4,1,56.47123288,-1000.665753,0,18,2,1,0
27465,5114145,1,0,4,1,56.47123288,-1000.665753,0,18,2,1,0
27466,5114146,1,0,4,1,56.47123288,-1000.665753,0,18,2,1,0
27467,5114149,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27468,5114150,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27469,5114151,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27470,5114153,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27471,5114154,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27472,5114155,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27473,5114156,1,0,1,1,41.96712329,15.04109589,0,0,2,1,15
27474,5114157,0,0,1,3,27.62191781,1.446575342,0,18,1,0,1
27475,5114158,0,0,1,3,27.62191781,1.446575342,0,18,1,1,1
27476,5114159,0,0,1,3,27.62191781,1.446575342,0,18,1,1,1
27477,5114162,0,0,1,3,27.62191781,1.446575342,0,18,1,1,1
27478,5114163,0,0,1,3,27.62191781,1.446575342,0,18,1,1,1
27479,5114164,0,0,1,3,27.62191781,1.446575342,0,18,1,1,1
27480,5114165,0,0,1,3,27.62191781,1.446575342,0,18,1,1,1
27481,5114166,1,0,1,1,25.46849315,0.531506849,1,18,3,1,1
27482,5114167,0,0,1,1,39.08493151,3.117808219,0,8,4,1,3
27483,5114172,1,0,1,1,42.24657534,4.282191781,0,18,3,1,4
27484,5114174,1,0,1,1,42.24657534,4.282191781,0,18,3,0,4
27485,5114175,1,0,1,1,42.24657534,4.282191781,0,18,3,1,4
27486,5114177,0,0,4,1,53.71232877,-1000.665753,0,18,2,1,0
27487,5114178,0,0,4,1,53.71232877,-1000.665753,0,18,2,0,0
27488,5114183,0,0,4,3,22.58082192,2.194520548,0,8,1,1,2
27489,5114184,0,0,4,3,22.58082192,2.194520548,0,8,1,1,2
27490,5114185,0,0,4,3,22.58082192,2.194520548,0,8,1,1,2
27491,5114189,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27492,5114190,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27493,5114191,1,0,1,1,46.03835616,-1000.665753,0,18,2,0,0
27494,5114192,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27495,5114193,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27496,5114195,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27497,5114196,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27498,5114197,1,0,1,1,46.03835616,-1000.665753,0,18,2,1,0
27499,5114201,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27500,5114202,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27501,5114203,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27502,5114207,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27503,5114208,1,0,4,1,38.72876712,7.2,0,10,4,0,7
27504,5114209,1,0,4,1,38.72876712,7.2,0,10,4,0,7
27505,5114210,1,0,4,1,38.72876712,7.2,0,10,4,0,7
27506,5114211,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27507,5114212,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27508,5114213,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27509,5114214,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27510,5114215,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27511,5114217,1,0,4,1,38.72876712,7.2,0,10,4,1,7
27512,5114220,1,0,4,1,32.88219178,6.197260274,0,14,2,1,6
27513,5114221,1,0,4,1,32.88219178,6.197260274,0,14,2,1,6
27514,5114222,1,0,4,1,32.88219178,6.197260274,0,14,2,1,6
27515,5114223,1,0,4,1,32.88219178,6.197260274,0,14,2,1,6
27516,5114224,1,0,4,1,32.88219178,6.197260274,0,14,2,1,6
27517,5114225,1,0,4,1,50.24109589,15.54246575,0,8,4,1,16
27518,5114227,1,0,4,1,50.24109589,15.54246575,0,8,4,1,16
27519,5114228,1,0,4,1,50.24109589,15.54246575,0,8,4,1,16
27520,5114229,1,0,4,1,50.24109589,15.54246575,0,8,4,1,16
27521,5114230,1,0,4,1,50.24109589,15.54246575,0,8,4,1,16
27522,5114231,1,0,4,1,51.15616438,6.78630137,0,8,2,1,7
27523,5114232,1,0,4,1,51.15616438,6.78630137,0,8,2,1,7
27524,5114233,1,0,4,1,51.15616438,6.78630137,0,8,2,1,7
27525,5114234,1,0,4,1,51.15616438,6.78630137,0,8,2,1,7
27526,5114235,1,0,4,1,51.15616438,6.78630137,0,8,2,0,7
27527,5114237,0,0,4,1,45.81643836,1.950684932,0,10,2,0,2
27528,5114239,0,0,4,1,45.81643836,1.950684932,0,10,2,1,2
27529,5114240,0,0,4,1,45.81643836,1.950684932,0,10,2,0,2
27530,5114241,0,0,4,1,45.81643836,1.950684932,0,10,2,1,2
27531,5114245,1,0,4,1,35.35890411,1.117808219,0,4,4,1,1
27532,5114246,1,0,4,1,35.35890411,1.117808219,0,4,4,1,1
27533,5114247,0,0,2,1,31.04383562,4.953424658,0,18,3,1,5
27534,5114248,0,0,2,1,31.04383562,4.953424658,0,18,3,1,5
27535,5114249,0,0,2,1,31.04383562,4.953424658,0,18,3,0,5
27536,5114252,0,0,2,1,31.04383562,4.953424658,0,18,3,1,5
27537,5114253,0,0,2,1,31.04383562,4.953424658,0,18,3,0,5
27538,5114254,0,0,2,1,31.04383562,4.953424658,0,18,3,1,5
27539,5114255,0,0,2,1,31.04383562,4.953424658,0,18,3,1,5
27540,5114257,1,0,1,1,45.21369863,3.117808219,0,10,2,0,3
27541,5114258,1,0,1,1,45.21369863,3.117808219,0,10,2,0,3
27542,5114260,1,0,1,1,45.21369863,3.117808219,0,10,2,0,3
27543,5114262,1,0,1,1,45.21369863,3.117808219,0,10,2,1,3
27544,5114263,1,0,1,1,45.21369863,3.117808219,0,10,2,1,3
27545,5114264,1,0,1,1,45.21369863,3.117808219,0,10,2,1,3
27546,5114270,0,0,4,1,34.03835616,4.701369863,0,2,3,1,5
27547,5114272,0,0,4,1,34.03835616,4.701369863,0,2,3,1,5
27548,5114274,0,0,4,1,34.03835616,4.701369863,0,2,3,1,5
27549,5114277,0,0,4,1,54.90410959,-1000.665753,0,18,2,1,0
27550,5114278,0,0,4,1,54.90410959,-1000.665753,0,18,2,1,0
27551,5114279,0,0,4,1,54.90410959,-1000.665753,0,18,2,1,0
